motif_id	cultural_term
T92.8	Irish myth: Cross; Icelandic: Boberg; India: Thompson-Balys.
T92.9	India: *Thompson-Balys.
T92.9.1	India: Thompson-Balys.
T92.10	Icelandic: *Boberg; India: Thompson-Balys.
T92.11	Cheremis: Sebeok-Nyerges; India: Thompson-Balys.
T92.11.1	Lithuanian: Balys Index No. 1692*
T92.11.1	1693.
T92.12	Irish myth: Cross.
T92.12.1	Lithuanian: Balys Index No. 1693A*; Estonian: Aarne FFC XXV No. 1631*.
T92.13	Icelandic: *Boberg.
T92.14	India: Thompson-Balys.
T93.1	(Cf. +F567.) *Dickson 116 n. 44; Irish myth: *Cross; Italian Novella: *Rotunda.
T93.2	(Cf. +V472.) Heptameron No. 64
T93.2	19; Italian Novella: Rotunda.
T93.2.1	Heptameron No. 19.
T93.3	Italian Novella: Rotunda.
T93.4	Italian Novella: Rotunda.
T93.5	India: Thompson-Balys.
T95	Irish myth: *Cross; Italian Novella: *Rotunda.
T95.0.1	India: Thompson-Balys.
T95.1	"Irish myth: *Cross; English: Child V 496 s.v. ""Slaughter""; Italian Novella: *Rotunda; India: Thompson-Balys."
T96	Boccaccio Decameron Book V (Lee 157ff.)
T97	Irish myth: *Cross.
T99	Irish myth: Cross.
T99.1	(Cf. +F112.1.) Irish myth: *Cross.
T99.2	Icelandic: Ans saga Bogsveigis 350
T99.2	Boberg.
T100	*E. Westermarck The History of Human Marriage (2 vols. London
T100	1925); Hdwb. d. Abergl.
T102	Types 611
T102	884
T102	885**
T102	886; Icelandic: Boberg.
T104	*Boje 74ff.
T104	78; Icelandic: *Boberg.
T104.1	(Cf. +T75.2.1.) Icelandic: *Boberg.
T104.2	Icelandic: *Boberg.
T110	India: Thompson-Balys.
T111	*Type 425; *Tegethoff 16; Krappe MLR XXIV (1929) 200ff.; India: *Thompson-Balys; Chinese: Graham.
T111.0.1	*Holmstrtsm Svanjungfrumotivet 11ff.; Lithuanian: Balys Index Nos. 404*
T111.0.1	423*; India: Thompson-Balys; Mono-Alu: Wheeler Nos. 17
T111.0.1	35.
T111.0.2	Italian: Basile Pentamerone I No. 2.
T111.1	Irish: MacCulloch Celtic 13
T111.1	*Cross; Greek: cf. the various love affairs of Zeus with mortal maidens; India: *Thompson-Balys; Hindu: Tawney I 256
T111.1	302
T111.1	335
T111.1	351
T111.1	560f.; Maori: Dixon 57.
T111.1.1	Buddhist myth: Malalasekera I 648.
T111.1.2	Korean: Zong in-Sob 137 No. 63; S. A. Indian (Chiriguano): Mitraux RMLP XXXIII 181f.
T111.2	India: *Thompson-Balys; Japanese: Ikeda; Philippine (Tinguian): Cole 110; Africa (Fjort): Dennett 60 No. 12
T111.2	(Congo): Weeks 206 No. 3
T111.2	(Angola): Chatelain 131 No. 13.
T111.2.1	Chinese: Graham.
T111.2.1.1	Chinese: Graham.
T111.2.2	(Cf. +A753.1.) Eskimo (Kodiak): Golder JAFL XVI 29
T111.2.2	(West Hudson Bay): Boas BAM XV 307
T111.2.2	(Cumberland Sound): ibid.
T111.2.3	S. A. Indian (Warrau): Mitraux RMLP XXXIII 145.
T111.3	India: *Thompson-Balys.
T111.4	Icelandic: *Boberg.
T111.5	Eskimo (Greenland): Rink 183
T111.5	209
T111.5	(Labrador): Hawkes GSCan XIV 151
T111.5	(Cumberland Sound): Boas BAM XV 170 3; Koryak: Jochelson JE VI 154
T111.5	201
T111.5	227.
T111.6	Jewish: *Neuman.
T113	India: *Thompson-Balys.
T113.1	(Cf. +D621.) India: Thompson-Balys.
T115	India: Thompson-Balys.
T117	India: Thompson-Balys.
T117.1	Penzer I 242
T117.1	244.
T117.2	Penzer I 257; India: Thompson-Balys.
T117.3	Penzer I 257.
T117.4	Penzer I 244.
T117.5	Frazer Golden Bough I 195f.; India: Thompson-Balys; N. A. Indian: Thompson Tales 304 n. 109o.
T117.5.1	(Cf. +D621.2
T117.5.1	+T113.) India: Thompson-Balys.
T117.6	India: Thompson-Balys.
T117.7	India: Thompson-Balys.
T117.8	India: *Thompson-Balys.
T117.9	Mono: Wheeler No. 34.
T117.10	Mono-Alu: Wheeler Nos. 17
T117.10	35.
T117.11	Saintyves Saints Successeurs 255 57.
T118	*Types 306
T118	506; *Liljeblad passim; *BP III 83; *Kittredge Harvard Studies and Notes in Philology VIII 250; Irish myth: *Cross; India: *Thompson-Balys; Japanese: Ikeda.
T118.1	Africa (Basuto): Jacottet 152ff.
T118.2	Chinese: Graham.
T121	"Child V 500 s.v. ""Unequal""; Irish myth: Cross; India: Thompson-Balys."
T121.1	English: Wells 60 (Syre Gowene and the Carle of Carelyle).
T121.2	Cent Nouvelles Nouvelles No. 57; Italian Novella: Rotunda.
T121.3	Italian Novella: *Rotunda; India: *Thompson-Balys.
T121.3.1	(Cf. +L161.1.) Jewish: Neuman; India: *Thompson-Balys.
T121.4	Italian Novella: Rotunda.
T121.5	Italian Novella: Rotunda.
T121.5.1	India: Thompson-Balys.
T121.5.2	India: Thompson-Balys.
T121.6	Irish myth: Cross; Jewish: Neuman.
T121.7	Chinese: Eberhard FFC CXX 249.
T121.8	(Cf. +L162
T121.8	+T91.6.2.) Icelandic: *Boberg; India: *Thompson-Balys; Buddhist myth: Malalasekera I 938
T121.8	II 1091.
T121.8.1	India: Thompson-Balys.
T122	Italian Novella: Rotunda; India: Thompson-Balys.
T125	*Type 822.
T125.1	India: Thompson-Balys.
T125.2	(Cf. +H886.) India: Thompson-Balys.
T126.1	India: Thompson-Balys.
T126.2	India: Thompson-Balys.
T126.3	India: Thompson-Balys.
T130	Jewish: *Neuman.
T131.0.1	(Cf. +T55.7.) India: *Thompson-Balys.
T131.0.1.1	Irish myth: Cross; Icelandic: *Boberg.
T131.1.1	Child I 142ff.; Heptameron No. 40; Icelandic: *Boberg; Japanese: Ikeda.
T131.1.2	Irish myth: Cross; Icelandic: Boberg.
T131.1.2.1	Irish myth: Cross (+T131.8.1); Icelandic: *Boberg.
T131.1.2.2	India: Thompson-Balys.
T131.1.2.3	India: *Thompson-Balys.
T131.1.2.4	India: Thompson-Balys.
T131.1.3	India: *Thompson-Balys.
T131.2	Hdwb. d. Abergl.
T131.3	Africa (Angola): Chatelain 119 No. 10.
T131.4	*Frazer Pausanias III 198.
T131.5	India: *Thompson-Balys.
T131.5.1	India: Thompson-Balys.
T131.6	Irish myth: Cross.
T131.7	Irish myth: *Cross; Jewish: Neuman.
T131.8	India: Thompson-Balys.
T131.9	India: Thompson-Balys.
T132.1	Africa (Zulu): Callaway 202
T132.1	(Kaffir): Theal 67
T132.1	(Ekoi): Talbot 7
T132.1	357.
T132.2	India: Thompson-Balys.
T133.1	Icelandic: *Boberg; Spanish: Espinosa Jr.
T133.2	(Cf. +T51.) Dickson 31.
T133.3	Nouvelles Ricriations No. 49.
T133.4	Icelandic: *Boberg.
T133.5	India: Thompson-Balys.
T133.6	India: Thompson-Balys.
T134.1	Chinese: Werner 375.
T134.2	India: Thompson-Balys.
T134.3	India: Thompson-Balys.
T135.1	*BP II 58.
T135.2	Koryak: *Jochelson JE VI 381.
T135.3	India: *Thompson-Balys.
T135.3.1	India: *Thompson-Balys.
T135.4	India: *Thompson-Balys.
T135.5	India: *Thompson-Balys.
T135.6	(Cf. +T136.1.) Icelandic: Boberg.
T135.7	Icelandic: Boberg.
T135.8	Icelandic: *Boberg; India: Thompson-Balys.
T135.9	Icelandic: *Boberg.
T135.10	India: *Thompson-Balys.
T135.11	India: *Thompson-Balys.
T135.12	India: Thompson-Balys.
T135.13	India: Thompson-Balys.
T135.14	Jewish: *Neuman.
T135.15	Jewish: *Neuman.
T136.1	Icelandic: *Boberg; India: Thompson-Balys; Africa (Zulu): Callaway 66.
T136.2	*Crane Vitry 249 No. 265; Herbert III 22; *Hdwb. d. Abergl.
T136.3	Icelandic: *Boberg.
T136.3.1	Jewish: Neuman.
T136.3.2	Jewish: *Neuman.
T136.4	Jewish: *Neuman; India: *Thompson-Balys.
T136.4.1	Icelandic: *Boberg.
T136.4.2	Icelandic: *Boberg.
T136.4.3	India: Thompson-Balys.
T137.1	Dickson 165 n. 10.
T137.2	Icelandic: *Boberg.
T137.2.1	India: Thompson-Balys.
T137.3	India: Thompson-Balys.
T137.4	India: Thompson-Balys.
T137.5	India: Thompson-Balys.
T137.6	India: Thompson-Balys.
T141	Icelandic: Boberg.
T141.1	Child I 376
T141.1	378 n.
T141.2	Irish myth: *Cross; India: Thompson-Balys; Eskimo (Cumberland Sound): Boas BAM XV 223
T141.2	(Greenland): Holm 75.
T141.3	Icelandic: *Boberg.
T143	India: *Thompson-Balys.
T145	Irish myth: *Cross; Icelandic: *Boberg; Jewish: *Neuman; India: *Thompson-Balys; Africa (Duala): Lederbogen Mdrchen 82
T145	(Fang): Trilles Legends 263f.
T145.0.1	Irish myth: Cross.
T145.1	India: Thompson-Balys; Africa (Benga): Nassau 169 No. 22.
T145.1.1	Irish myth: Cross.
T145.1.2	India: Thompson-Balys.
T145.1.3	India: *Thompson-Balys.
T145.2	India: *Thompson-Balys.
T145.3	Icelandic: *Boberg.
T145.4	India: *Thompson-Balys.
T145.5	India: Thompson-Balys.
T145.6	India: Thompson-Balys.
T145.7	Africa (Fang): Trilles 264.
T145.8	Africa (Konnoh): Willans 139.
T146	Irish myth: *Cross; Icelandic: Boberg; India: *Thompson-Balys.
T146.1	Grimm No. 4; Jewish: Neuman.
T146.2	Irish myth: Cross.
T147	Irish myth: *Cross; India: Thompson-Balys.
T148	Irish myth: *Cross; Jewish: Neuman.
T148.1	Irish myth: *Cross.
T150	*Hdwb. d. Abergl.
T151	*Type 300
T151	301; *Loomis White Magic 120; Irish myth: *Cross; Welsh: MacCulloch Celtic 94; English: Wells 135 (Sir Degare); Icelandic: *Boberg; India: *Thompson-Balys.
T151.0.1	Irish myth: *Cross.
T151.0.2	Africa (Dahome): Einstein 25.
T151.1	India: *Thompson-Balys.
T151.2	India: *Thompson-Balys.
T151.3	India: *Thompson-Balys.
T152	Child I 142b.
T153	Child I 142
T153	386
T153	IV 179ff.
T154	(Cf. +D5
T154	+S31.) Icelandic: Boberg.
T155	(Cf. +D113.1.) Dh III 454; Finnish: Aarne FFC VIII 14 No. 75
T155	XXXIII 53 No. 75; Estonian: Aarne FFC XXV 130 No. 73
T155	145 No. 38; Lithuanian: Balys Index No. 3674; Livonian: Loorits FFC LXVI 63 No. 160.
T156	*Chauvin V 45 No. 18 n. 1.
T156.1	Irish myth: *Cross.
T157	Irish myth: *Cross.
T160	India: Thompson-Balys.
T161	Liebrecht Orient und Occident II 541f.
T161	Liebrecht 94
T161	416; Herrmann Saxo II 324; *Hertz Abhandlungen 207ff.; *Hdwb. d. Abergl. Irish: MacCulloch Celtic 140
T161	*Cross; Swiss: Jegerlehner Oberwallis 319 No. 21; French: Sibillot France IV 285; Jewish: *bin Gorion Born Judas@2 I 363
T161	*Neuman; India: Thompson-Balys.
T161.0.1	India: Thompson-Balys.
T161.1	India: Thompson-Balys.
T162	Irish myth: Cross.
T165	"(Cf. +C117.) *Fb ""brud"" IV 64b; *DeVries Zs."
T165.1	DeVries Zs.
T165.2	Italian Novella: Rotunda.
T165.3	Italian Novella: Rotunda.
T165.4	Italian Novella: Rotunda.
T165.5	Icelandic: *Boberg.
T165.6	India: Thompson-Balys.
T165.7	India: Thompson-Balys.
T166	Cent Nouvelles Nouvelles No. 86.
T166.1	India: Thompson-Balys.
T166.2	Chinese: Graham.
T171	*Type 559; *BP II 454; Italian: Basile Pentamerone III No. 5; Japanese: Ikeda; N. A. Indian: Thompson CColl II 411ff.
T172	India: *Thompson-Balys.
T172.0.1	See references to +F547.1.1
T172.0.1	+F582
T172.0.1	+F582.1. *Types 506 08; India: *Thompson-Balys.
T172.1	Greek: Frazer Apollodorus I 93.
T172.2	(Cf. +B176.1.) *Types 507AB
T172.2	516; Liljeblad passim; Italian: Basile Pentamerone IV No. 9; India: *Thompson-Balys.
T172.2.1	*Type 506 08.
T172.3	Icelandic: Boberg.
T173	India: *Thompson-Balys.
T173.1	*Type 519.
T173.2	*Encyc.
T175	*Type 516; **Rtssch FFC LXXVII 123ff.; Italian: Basile Pentamerone IV No. 9; India: *Thompson-Balys; Korean: Zong in-Sob 155 No. 68.
T175.1	India: *Thompson-Balys.
T177	Irish myth: *Cross; Italian: Basile Pentamerone I Nos. 7
T177	9. See also all references to Forgotten Fiancie (+D2003).
T181	(Cf. +T172.) India: Thompson-Balys.
T182	India: Thompson-Balys.
T192	India: Thompson-Balys.
T201	*Pauli (ed. Bolte) Nos. 215
T201	217.
T202	Italian Novella: Rotunda.
T203	Jewish: Neuman.
T210	India: Thompson-Balys.
T210.1	Korean: Zong in-Sob 106ff.
T210.2	Jewish: *Neuman; Chinese: Eberhard FFC CXX 252.
T211	Herrmann Saxo II 94; Icelandic: *Boberg; Korean: Zong in-Sob 30 No. 13.
T211.1	Greek: Euripides' Alcestis. *Grote I 108.
T211.1.1	Japanese: Anesaki 304.
T211.1.2	Spanish Exempla: Keller.
T211.1.3	India: Thompson-Balys.
T211.1.4	India: Thompson-Balys.
T211.2	(Cf. +T81.7.) Icelandic: *Boberg; India: *Thompson-Balys.
T211.2.1	Icelandic: *Boberg; Greek: Frazer Apollodorus I 375 n. 3 (Evadne); Spanish Exempla: Keller; India: *Thompson-Balys.
T211.2.1.1	Icelandic: Boberg.
T211.2.2	India: Thompson-Balys.
T211.3	Chinese: Werner 400.
T211.3.1	Spanish Exempla: Keller.
T211.3.2	Spanish Exempla: Keller.
T211.4.1	Type 612; Wesselski Mdrchen 188
T211.4.1	191; BP I 463f.; Moth Danske Studier (1915) 97ff.; Pauls Der Ring der Fastrada (Aachen
T211.4.1	1896); Chauvin II 201ff.; Cowell Jataka II 108.
T211.4.2.1	India: Thompson-Balys.
T211.5	*Dickson 264 n. 85.
T211.6	"*Type 65; BP I 362; *Taylor JAFL XLVI 78; Fb ""rzhv"" III 113b."
T211.7	Italian Novella: *Rotunda.
T211.8	Icelandic: Boberg.
T211.9	Icelandic: *Boberg.
T211.9.1	(Cf. +T81.7.) Irish myth: Cross.
T211.9.1.1	India: Thompson-Balys.
T211.9.2	Irish myth: Cross.
T211.9.2.1	India: Thompson-Balys.
T212	Penzer II 9.
T212.1	India: Thompson-Balys.
T213	Irish myth: Cross.
T215	India: Thompson-Balys.
T215.1	Paris Zs. f. Vksk.
T215.2	Irish: MacCulloch Celtic 179
T215.2	*Cross.
T215.3	Paris Zs. f. Vksk.
T215.4	Von der Hagen I cxxiv; Spanish Exempla: Keller.
T215.5	Italian Novella: Rotunda.
T215.6	(Cf. +R152.) Italian Novella: Rotunda.
T215.7	Icelandic: Lagerholm 107 15
T215.7	Boberg.
T215.7.1	Jewish: Neuman; Buddhist myth: Malalasekera II 1060.
T215.8	Jewish: Neuman.
T216	Indonesia: Dixon 211.
T217	Italian Novella: Rotunda.
T221	Spanish Exempla: Keller; Italian Novella: Rotunda.
T222	Spanish Exempla: Keller.
T224	India: Thompson-Balys.
T230	Irish myth: *Cross; India: Thompson-Balys.
T230.1	India: Thompson-Balys.
T230.2	India: Thompson-Balys.
T231	Irish myth: *Cross.
T231.1	Pauli (ed. Bolte) No. 751.
T231.2	*Wesselski Mtsnchslatein 85 No. 72; Chinese: Werner 149.
T231.3	(Cf. +T235.) *Type 1350.
T231.3.1	Italian Novella: Rotunda; India: Thompson-Balys.
T231.4	Type 1352*.
T231.5	Irish myth: *Cross.
T232	*Penzer V 153 n. 1; Malone PMLA XLIII 418ff.; Strauch Enikels Weltchronik
T232	lines 25177ff. Irish myth: Cross; Italian Novella: *Rotunda; Palestine: Schmidt-Kahle Volkserzdhlungen aus Paldstina I 139ff.; India: *Thompson-Balys; Buddhist myth: Malalasekera II 109; Indonesia: Coster-Wijsman 148.
T232.1	Italian Novella: Rotunda.
T232.2	Heptameron No. 20; Italian Novella: Rotunda.
T232.3	Italian Novella: Rotunda.
T232.4	India: Thompson-Balys.
T232.5	India: *Thompson-Balys.
T233	Italian Novella: *Rotunda.
T235	(Cf. +T231.3.) Greek: Fox 72.
T236	(Cf. +R222.) Pauli (ed. Bolte) No. 750.
T237	Irish myth: Cross; Italian Novella: Rotunda.
T238	Cent Nouvelles Nouvelles No. 51; Italian Novella: *Rotunda.
T241	India: Thompson-Balys.
T243	Irish myth: Cross; India: *Thompson-Balys.
T244	Irish myth: Cross.
T244.1	India: Thompson-Balys.
T245	India: Thompson-Balys.
T247	Irish myth: *Cross.
T247.1	Irish myth: Cross.
T249.1	Irish myth: *Cross.
T249.2	Irish myth: *Cross.
T251	"*Penzer II 159f.; Hanna Lindberg ""The Shrew"""
T251	argbiggans typ i den Engelska Literaturen intill Shakespeare (Tavastehus
T251	1900); India: *Thompson-Balys.
T251.0.1	Spanish: Boggs FFC XC 126 No. 1410.
T251.0.2	Spanish: Boggs FFC XC 129 No. 1516A.
T251.0.3	Spanish: Childers.
T251.1.1	*Type 1164; **Axon The Story of Belfagor in Literature and Folklore (1902); *BP I 382
T251.1.1	388
T251.1.1	IV 176 n. 1; *Prato RTP IV 174; *Bolte Zs. f. Vksk. Rumanian: Schullerus FFC LXXVIII No. 1164@I*; Spanish: Boggs FFC XC 50 No. 332; Italian Novella: *Rotunda; India: *Thompson-Balys.
T251.1.1.1	Italian Novella: *Rotunda.
T251.1.2	Spanish: Boggs FFC XC 129 No. 1516.
T251.1.2.1	Pauli (ed. Bolte) No. 757.
T251.1.2.2	Lithuanian: Balys Index No. 1164B*.
T251.1.3	Spanish: Boggs FFC XC 86 No. 754C*.
T251.1.4	Spanish: Boggs FFC XC 41 No. 301.
T251.1.5	*Pauli (ed. Bolte) No. 138; Mensa Philosophica No. 61; Italian Novella: *Rotunda.
T251.1.6	India: Thompson-Balys.
T251.2	*Types 900
T251.2	"901; *BP I 443; **Philippson FFC L; *Wesselski Arlotto II 229 No. 95; *Gigas ""Et eventyrs vandring"" Litteratur og Historie (3e samling) (Kshbenhavn"
T251.2	1902); *Krappe Itudes ital. Spanish Exempla: Keller; Italian Novella: Rotunda; India: *Thompson-Balys.
T251.2.1	Crane Vitry 218 No. 200; Herbert III 16.
T251.2.2	Italian Novella: *Rotunda.
T251.2.3	Italian Novella: *Rotunda.
T251.2.3.1	Italian Novella: Rotunda.
T251.2.4	Lithuanian: Balys Index No. 904*; Russian: Andrejev No. 901I*; Prussian: Plenzat 49.
T251.2.5	Africa (Congo): Grenfell 819.
T251.3	Type 754**.
T251.4	*Wesselski Arlotto II 258 No. 183; *Pauli (ed. Bolte) No. 471; England: Baughman.
T251.5	(Cf. +J1563.6
T251.5	+J1581.2
T251.5	+J2412.5.) Pauli (ed. Bolte) No. 134; Mensa Philosophica No. 58.
T251.6	Type 1366*; Spanish: Boggs FFC XC 141 No. 1705.
T251.7	Wesselski Bebel II 145 No. 142.
T251.8	India: *Thompson-Balys.
T251.9	(Cf. +J882.) India: Thompson-Balys.
T251.10	India: Thompson-Balys.
T251.11	India: Thompson-Balys.
T252.1	Type 1375*.
T252.2	(Cf. +J21.16
T252.2	"+J130.) *Type 670; **Aarne FFC XV 49ff.; Fb ""kok"" IV 272b; Italian Novella: Rotunda; India: Thompson-Balys."
T252.2.1	Scala Celi 7a No. 40; Oesterley No. 82; Spanish Exempla: Keller.
T252.2.2	India: *Thompson-Balys.
T252.2.2.1	India: Thompson-Balys.
T252.3	*Type 670; **Aarne FFC XV 48ff.; India: *Thompson-Balys.
T252.4	"*Ktshler-Bolte III 609; Fb ""zhg"" III 1142a."
T252.4.1	Pauli (ed. Bolte) No. 753; Italian Novella: Rotunda.
T252.5	Wesselski Bebel II 148 No. 157; Pauli (ed. Bolte) No. 811.
T252.6	India: Thompson-Balys.
T252.7	India: Thompson-Balys.
T253	India: *Thompson-Balys.
T253.1	*Type 670; **Aarne FFC XV 48ff.
T253.2	Pauli (ed. Bolte) No. 135.
T253.3	Irish myth: Cross.
T254.1	Chauvin II 155 No. 27; Krappe Bulletin Hispanique XXXIX 38; Spanish Exempla: Keller; Italian Novella: *Rotunda.
T254.2	Pauli (ed. Bolte) No. 705.
T254.3	India: Thompson-Balys.
T254.4	Italian Novella: Rotunda.
T254.5	Spanish Exempla: Keller.
T254.6.1	India: Thompson-Balys.
T255	(Cf. +J2511.) *Type 1365; India: *Thompson-Balys; Japanese: Ikeda.
T255.1	*Type 1365B; *Ktshler-Bolte I 136; *Taylor Washington Univ. Bolte) No. 595; Moe Samlede Skrifter I 209ff.: Spanish Exempla: Keller.
T255.2	*Type 1365A; *Crane Vitry 225f. Bolte) No. 142; Italian Novella: *Rotunda; India: Thompson-Balys.
T255.3	*Type 1365C; *Crane Vitry 222f. *Bidier Fabliaux 46; *Pauli (ed. Bolte) No. 872; Herbert III 17; Italian Novella: *Rotunda.
T255.4	Spanish: Boggs FFC XC 123 No. 1365D*.
T255.4.1	Italian Novella: *Rotunda.
T255.5	Type 1390*; India: Thompson-Balys.
T255.6	Italian Novella: Rotunda.
T255.7	Italian Novella: *Rotunda.
T256	Penzer II 159f.
T256	180; India: Thompson-Balys.
T256.0.1	India: Thompson-Balys.
T256.1	*Pauli (ed. Bolte) No. 470.
T256.2	Spanish: Childers; India: *Thompson-Balys.
T256.3	India: Thompson-Balys.
T257	Irish myth: *Cross; Italian Novella: Rotunda; Jewish: Neuman; India: *Thompson-Balys.
T257.0.1	India: Thompson-Balys.
T257.1	Alphabet No. 796; India: *Thompson-Balys.
T257.1.1	India: Thompson-Balys.
T257.2	Penzer III 99; Irish myth: *Cross; India: *Thompson-Balys.
T257.2.1	Irish myth: Cross.
T257.2.2	(Cf. +B182.1.0.2.) Irish myth: *Cross.
T257.3	Wesselski Bebel I 127 No. 23.
T257.4	Mensa Philosophica No. 72; *Wesselski Mtsnchslatein No. 74. Cf. Italian Novella: Rotunda.
T257.5	Herbert III 201; Oesterley No. 121.
T257.5.1	India: *Thompson-Balys.
T257.6	Jewish: Neuman.
T257.7	Italian Novella: *Rotunda; Heptameron No. 47.
T257.7.1	India: Thompson-Balys.
T257.8	Nouvelles Ricriations No. 39.
T257.9	Icelandic: FSS 14 18
T257.9	XCVIII
T257.9	Boberg.
T257.10	(Cf. +K343.) India: Thompson-Balys.
T257.11	India: Thompson-Balys.
T258	India: *Thompson-Balys.
T258.1	*Wesselski Hodscha Nasreddin II 242 No. 538.
T258.1.1	India: Thompson-Balys.
T258.2	Type 670; India: Thompson-Balys.
T261	(Cf. +W154.) India: Thompson-Balys.
T261.1	Pauli (ed. Bolte) No. 31.
T263	Pauli (ed. Bolte) No. 569.
T265	Pauli (ed. Bolte) No. 141.
T268	*Chauvin V 174 No. 98.
T271	Italian Novella: Rotunda; Icelandic: *Boberg.
T271.1	Italian Novella: Rotunda.
T271.1.1	India: Thompson-Balys.
T272.1	(Cf. +F954.) India: Thompson-Balys.
T274	India: *Thompson-Balys.
T275	India: Thompson-Balys.
T281	"*Encyc. Religion Ethics s.v. ""Adultery""; Irish: MacCulloch Celtic 149"
T281	*Cross; Welsh: MacCulloch Celtic 488; English: Wells 60 (Syre Gowene and the Carle of Carelyle); Icelandic: *Boberg.
T281.1	Irish myth: Cross.
T281.2	Irish myth: *Cross; Icelandic: *Boberg.
T282	Jewish: Neuman.
T282.1	Jewish: *Neuman.
T283	Cf. Aristophanes' Lysistrata. India: Thompson-Balys.
T284	Chauvin II 97 No. 52; Panchatantra III 9 (tr.
T285	*Ward II 621 No. 30; Herbert III 18; *Crane Vitry 223 No. 223; Wesselski Mtsnchslatein 190 No. 149; Scala Celi 115a No. 639.
T286	English: Wells 80 (Sir Tristrem).
T287	N. A. Indian (Kaska): Teit JAFL XXX 457.
T288.1	India: Thompson-Balys.
T291	Pauli (ed. Bolte) No. 222.
T291.1	Spanish Exempla: Keller.
T292	*Hibbard 8; Irish myth: *Cross.
T292.1	Chinese: Graham.
T294	India: *Thompson-Balys; Japanese: Ikeda; Siberian and N. A. Indian: Jochelson JE VI 366.
T295	Italian Novella: *Rotunda.
T296	(Cf. +D2006.1.4.) Jewish: Neuman.
T298	India: *Thompson-Balys.
T299.1	India: Thompson-Balys.
T299.2.1	Chinese: Graham.
T299.2.2	Chinese: Graham.
T300	"*Penzer III 172 n. 2; *Encyc. Religion Ethics III 474 s.v. ""Chastity""; **J. Main Religious Chastity (New York"
T300	1913); *E. Fehrle Die kultische Keuschheit im Altertum (Giessen
T300	1910). Irish myth: Cross; Missouri French: Carriire; Jewish: *Neuman.
T301	Penzer I 275f.; *Hartland Tylor Anthropological Volume 189.
T302	India: Thompson-Balys.
T310	*Encyc. Religion Ethics III 271ff.
T310.1	*Frazer Fasti IV 206ff.; **E. Fehrle Die kultische Keuschheit im Altertum (Giessen
T310.1	1910).
T310.1.1	Jewish: *Neuman.
T311	(Cf. +T321.1
T311	+T327.3.) India: Thompson-Balys.
T311.0.1	Chauvin V 125 No. 59
T311.0.1	130 No. 112.
T311.1	Type 888*; cf. Type 510B; *Toldo II 306; Alphabet No. 310; Irish myth: *Cross; Icelandic: *Boberg; Italian Novella: Rotunda; Greek: Aeschylus Suppliants line 5; India: Thompson-Balys.
T311.2	(Cf. +T271.1.) Italian Novella: Rotunda.
T311.2.1	Chinese: Eberhard FFC CXX 262.
T311.3	Italian Novella: Rotunda.
T311.4	Icelandic: Herrmann Saxo II 292
T311.4	*Boberg.
T312	Alphabet No. 390.
T312.1	Irish myth: Cross.
T313	Ward II 703 No. 33; *Hibbard 12ff.
